,person_id,country,intensifier,predicate,response,rt,has intensifier?,difference,Z-Score,std,Z-Score Difference,scenario_type,scenario_country
75,5c5ff87f8c0552000109d7de,UK,very,exhausted,78,16040,no,,0.6019704486539448,30.124121340997878,,narrator,narrator UK
76,5c5ff87f8c0552000109d7de,UK,extremely,exhausted,0,10755,yes,0.0,-2.006568162179816,30.124121340997878,0.0,narrator,narrator UK
77,5c5ff87f8c0552000109d7de,UK,extremely,exhausted,0,28645,no,,-2.006568162179816,30.124121340997878,,narrator,narrator UK
78,5c5ff87f8c0552000109d7de,UK,slightly,boring,13,8095,yes,-37.0,-1.5718117270408558,30.124121340997878,-1.2282515921765422,narrator,narrator UK
79,5c5ff87f8c0552000109d7de,UK,slightly,boring,50,10630,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
80,5c5ff87f8c0552000109d7de,UK,kind of,boring,21,14520,yes,-29.0,-1.3042693054168804,30.124121340997878,-0.9626836803545872,narrator,narrator UK
81,5c5ff87f8c0552000109d7de,UK,kind of,boring,50,7587,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
82,5c5ff87f8c0552000109d7de,UK,quite,boring,82,16776,yes,32.0,0.7357416594659325,30.124121340997878,1.0622716472878204,narrator,narrator UK
83,5c5ff87f8c0552000109d7de,UK,quite,boring,50,8301,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
84,5c5ff87f8c0552000109d7de,UK,extremely,boring,100,8061,yes,44.0,1.3377121081198773,30.124121340997878,1.460623515020753,narrator,narrator UK
85,5c5ff87f8c0552000109d7de,UK,extremely,boring,56,10413,no,,-0.13377121081198773,30.124121340997878,,narrator,narrator UK
86,5c5ff87f8c0552000109d7de,UK,slightly,difficult,11,11510,yes,-39.0,-1.6386973324468497,30.124121340997878,-1.2946435701320311,narrator,narrator UK
87,5c5ff87f8c0552000109d7de,UK,slightly,difficult,50,14652,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
88,5c5ff87f8c0552000109d7de,UK,kind of,difficult,23,14396,yes,-61.0,-1.2373837000108865,30.124121340997878,-2.0249553276424077,narrator,narrator UK
89,5c5ff87f8c0552000109d7de,UK,kind of,difficult,84,6827,no,,0.8026272648719264,30.124121340997878,,narrator,narrator UK
90,5c5ff87f8c0552000109d7de,UK,quite,difficult,59,10980,yes,-31.0,-0.03344280270299693,30.124121340997878,-1.029075658310076,narrator,narrator UK
91,5c5ff87f8c0552000109d7de,UK,quite,difficult,90,7346,no,,1.003284081089908,30.124121340997878,,narrator,narrator UK
92,5c5ff87f8c0552000109d7de,UK,very,difficult,91,5262,yes,41.0,1.036726883792905,30.124121340997878,1.3610355480875198,narrator,narrator UK
93,5c5ff87f8c0552000109d7de,UK,very,difficult,50,14630,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
94,5c5ff87f8c0552000109d7de,UK,extremely,difficult,100,5842,yes,48.0,1.3377121081198773,30.124121340997878,1.5934074709317305,narrator,narrator UK
95,5c5ff87f8c0552000109d7de,UK,extremely,difficult,52,3940,no,,-0.26754242162397546,30.124121340997878,,narrator,narrator UK
96,5c5ff87f8c0552000109d7de,UK,slightly,concerned,74,7338,yes,-7.0,0.46819923784195705,30.124121340997878,-0.2323719228442107,narrator,narrator UK
97,5c5ff87f8c0552000109d7de,UK,slightly,concerned,81,7881,no,,0.7022988567629356,30.124121340997878,,narrator,narrator UK
98,5c5ff87f8c0552000109d7de,UK,kind of,concerned,50,4220,yes,0.0,-0.3344280270299693,30.124121340997878,0.0,narrator,narrator UK
99,5c5ff87f8c0552000109d7de,UK,kind of,concerned,50,4870,no,,-0.3344280270299693,30.124121340997878,,narrator,narrator UK
100,5c5ff87f8c0552000109d7de,UK,quite,concerned,85,4614,yes,5.0,0.8360700675749233,30.124121340997878,0.16597994488872192,narrator,narrator UK
101,5c5ff87f8c0552000109d7de,UK,quite,concerned,80,12594,no,,0.6688560540599386,30.124121340997878,,narrator,narrator UK
102,5c5ff87f8c0552000109d7de,UK,very,concerned,50,6832,yes,-25.0,-0.3344280270299693,30.124121340997878,-0.8298997244436097,narrator,narrator UK
103,5c5ff87f8c0552000109d7de,UK,very,concerned,75,12849,no,,0.501642040544954,30.124121340997878,,narrator,narrator UK
104,5c5ff87f8c0552000109d7de,UK,extremely,concerned,100,5567,yes,48.0,1.3377121081198773,30.124121340997878,1.5934074709317305,narrator,narrator UK
105,5c5ff87f8c0552000109d7de,UK,extremely,concerned,52,7737,no,,-0.26754242162397546,30.124121340997878,,narrator,narrator UK
106,5c5ff87f8c0552000109d7de,UK,slightly,understandable,8,4660,yes,-69.0,-1.7390257405558405,30.124121340997878,-2.290523239464363,narrator,narrator UK
107,5c5ff87f8c0552000109d7de,UK,slightly,understandable,77,10289,no,,0.5685276459509478,30.124121340997878,,narrator,narrator UK
